Wall time,Step,Value
1565965821.733078,15780,0.62109375
1565965825.8775983,15820,0.75
1565965828.0076852,15840,0.65625
1565965832.2375896,15880,0.6875
1565965838.5119402,15940,0.71484375
1565965841.6456537,15970,0.67578125
1565965843.753017,15990,0.73828125
1565965847.145113,16020,0.671875
1565965849.2588372,16040,0.671875
1565965850.320349,16050,0.68359375
1565965854.5211167,16090,0.6953125
1565965855.5850153,16100,0.734375
1565965857.684514,16120,0.66796875
1565965858.7136204,16130,0.65234375
1565965860.7961633,16150,0.734375
1565965863.9166164,16180,0.7109375
1565965864.9760478,16190,0.67578125
1565965866.0209064,16200,0.76171875
1565965870.2113106,16240,0.734375
1565965872.3026996,16260,0.7421875
1565965873.3634796,16270,0.609375
1565965874.420615,16280,0.72265625
1565965876.4938521,16300,0.70703125
1565965878.5972807,16320,0.70703125
1565965880.6659796,16340,0.65625
1565965883.7917821,16370,0.76171875
1565965886.962191,16400,0.6875
1565965888.0189002,16410,0.65234375
1565965889.0924666,16420,0.6875
1565965892.2520373,16450,0.609375
1565965894.3368592,16470,0.6875
1565965895.3896358,16480,0.65625
1565965898.5336373,16510,0.66796875
1565965899.5345426,16520,0.67578125
1565965902.6512377,16550,0.69140625
1565965906.72574,16590,0.73828125
1565965907.7775502,16600,0.65625
1565965908.8190815,16610,0.68359375
1565965916.144339,16680,0.6640625
1565965918.2477577,16700,0.671875
1565965919.281252,16710,0.6875
1565965920.3049417,16720,0.7109375
1565965923.448521,16750,0.70703125
1565965924.4989114,16760,0.6796875
1565965926.613464,16780,0.6953125
1565965930.7822318,16820,0.65234375
1565965931.829015,16830,0.71875
1565965932.8566144,16840,0.66796875
1565965935.927968,16870,0.72265625
1565965940.142775,16910,0.7109375
1565965941.1782942,16920,0.69921875
1565965943.2477155,16940,0.67578125
1565965944.3125038,16950,0.69140625
1565965945.3716364,16960,0.71875
1565965946.4341524,16970,0.71875
1565965948.542063,16990,0.6875
1565965951.9855494,17020,0.69140625
1565965953.032053,17030,0.72265625
1565965954.0914264,17040,0.703125
1565965955.1506617,17050,0.71875
1565965959.3000526,17090,0.71484375
1565965960.367385,17100,0.72265625
1565965965.662423,17150,0.7109375
1565965967.7751937,17170,0.71484375
1565965968.8389966,17180,0.64453125
1565965969.882958,17190,0.703125
1565965974.0763927,17230,0.66015625
1565965977.2271051,17260,0.6875
1565965979.309424,17280,0.69140625
1565965982.4327068,17310,0.6640625
1565965983.4486935,17320,0.70703125
1565965984.4516768,17330,0.69921875
1565965985.4666858,17340,0.69140625
1565965986.5148585,17350,0.65625
1565965988.5956626,17370,0.73828125
